,track_id,track_name,danceability,loudness,acousticness,liveness,valence,tempo
926,5H1WgNxf2Fb3EJWn4QgX5E,Tails I Lose,0.544,-7.195,0.527,0.113,0.198,135.877
927,7en1V1qZzo6DtDDHdXg93z,Kill Me,0.474,-4.456,0.00251,0.344,0.488,170.162
928,6mu9Jh4M8tAZyk3Z1qqgji,A Few Hearts Ago,0.557,-2.772,0.107,0.115,0.624,166.005
929,5jSjOdVDA4pL4geykH3riL,Ain't She,0.625,-6.118,0.0588,0.132,0.278,117.987
930,2gpdZEqYzZmm4GRfY5GxQo,Next Town Over,0.596,-6.143,0.227,0.114,0.656,156.028
931,5tbPAlC6DtO9LvqbN3GJ8D,All Again,0.511,-9.24,0.217,0.129,0.548,92.089
932,6Ser4pIAKEoXok7eDJPRK7,The Devil I Know,0.536,-5.195,0.0861,0.11,0.607,168.184
933,7dyjQ4rUIHw3OI8Nl3kdJk,Bigger Houses,0.631,-6.426,0.546,0.125,0.559,139.862
934,5aANEtfccAdMVeDnJzgcfn,LIGHTS ON NOBODY'S HOME,0.625,-5.16,0.0545,0.656,0.628,108.042
935,0s2f8k9pavqKj9NfCXRZNH,Wonder Woman,0.649,-3.925,0.123,0.109,0.38,98.021
936,5NdYqiRuJdRIyHZU0OIEYy,Heart to Break,0.299,-5.641,0.0133,0.0901,0.345,199.877
937,26YMRlGr9HkK93yjbRjqbZ,After We Broke Up,0.596,-4.813,0.0271,0.0828,0.599,105.067
938,4iFTt3rRRytIkFO5VGCD8v,Bad Decisions,0.583,-4.583,0.0602,0.0883,0.51,77.972
939,5t9emg56o3DdxYCVNcG1z4,The Reason I Stay,0.569,-4.154,0.249,0.165,0.215,149.371
940,38QnGbDW7KgVylfma7ZWV5,Life With You,0.597,-4.523,0.553,0.127,0.309,125.043
941,7Gt9tznlLCCe2gZoRzuLhD,Meant For Me,0.574,-7.809,0.066,0.151,0.321,144.957
942,55a01VsdKH2OeSXLGy9wd5,Jack and Diet Coke,0.674,-6.457,0.487,0.116,0.383,138.02
943,2L9D3jDJw9LE6tO34HlwE0,Young Man,0.546,-6.241,0.293,0.1,0.415,80.036
944,3pBYIDSYwHpGMjq0nss6KZ,Take Forever (Hally's Song),0.616,-5.975,0.593,0.133,0.312,145.865
945,4eIGig7wMD4iZfPKGinoGr,Fix You Too (feat. Kameron Marlowe),0.322,-7.789,0.366,0.115,0.17,140.804
946,2fRqb3yoCI9cbRASkEMo3m,Came The Closest,0.557,-5.586,0.749,0.0991,0.341,62.048
947,6ouFl8UDdMc9zuzmzvmh7v,I Tried A Ring On,0.634,-5.93,0.486,0.0926,0.19,111.012
948,3ijPMKSNCF1sfwKPsnIrIW,Beneath Oak Trees,0.51,-9.021,0.796,0.0789,0.32,93.223
949,5pJg7ThHf9uSbCzZTZ5qXI,Heavy Metal,0.297,-2.67,0.441,0.16,0.209,86.732
950,7yZxBR1o5HBbS40fV9KlWh,Friends,0.443,-5.701,0.0285,0.146,0.347,163.991
951,7FKAVg9SA7QYLxdVRLnKjd,Chevrolet (feat. Jelly Roll),0.558,-3.801,0.0697,0.233,0.664,78.194
952,3xoFfxN2RfHqDNG64f9Amw,Little Less Lonely,0.433,-4.448,0.0208,0.141,0.666,174.055
953,4TWxiqwnkANB6Svp5rsoS3,This Ring,0.47,-5.39,0.0306,0.0813,0.131,159.823
954,1V9vDStzw6C7pXSsIrzER2,Go Get Her,0.374,-5.316,0.32,0.0848,0.236,81.556
955,1zsOdeipHnfc4MdzvFpktu,Fixer Upper,0.552,-4.52,0.0309,0.0718,0.382,140.054
956,3bf3XBOxWYhspKjUNsmD8Q,Nothing Compares To You (Feat. Kane Brown),0.545,-4.449,0.373,0.119,0.629,171.668
957,5HS8aICH7tjYXSBxzjE9PU,Right Now,0.454,-6.244,0.16,0.1,0.168,147.935
958,4QShZHQERrTVI2IDzWmbzJ,Heels Over Head,0.591,-3.856,0.267,0.125,0.828,147.062
959,4gfseDv2tGCUlBLtOljnJP,Breaking My Heart,0.657,-4.863,0.0476,0.144,0.703,111.976
960,1k0idEJ0uiXYxYkTFa3Al7,Remember Us,0.522,-4.225,0.0265,0.113,0.443,141.981
961,0XuEfX2tOQPxhJCIMcjkgD,This Is My Dirt,0.514,-4.678,0.364,0.108,0.594,156.034
962,3A0AYh7WkYsatq8JU3IdJt,Hurricane,0.506,-7.417,0.293,0.323,0.402,145.837
963,3S6rNYAlaysIEmR6LDF8Rq,Meanwhile In Carolina,0.413,-5.638,0.462,0.0744,0.256,72.136
964,0duALa6UlxVWqEqpmhv73p,A Lot More Free,0.488,-9.022,0.263,0.0769,0.309,143.381
965,73LXlPOFCWBAGlkQT28KGN,Cracks,0.637,-6.028,0.0024,0.122,0.143,117.945
966,2ulmNFm5fVsK5mlOQNdhJI,The Tree,0.409,-5.267,0.0141,0.383,0.156,166.788
967,67tSyNccxstGL1kLSR0wIb,Cab In A Solo,0.567,-6.69,0.018,0.373,0.687,99.007
968,3NfiPeYsjdrsyO4kVIEdtr,Outlaws and Mustangs,0.456,-4.401,0.00235,0.156,0.539,96.633
969,56CmYOZ5YNtmuVUtY5W5jF,Fall In Love With Me,0.682,-7.819,0.232,0.112,0.745,74.958
970,0Jagf5iAYYiWAs0BEoWbWZ,Take Her Home,0.572,-5.428,0.184,0.184,0.518,149.012
971,4pCbJC43j3gSqG6Fen6upD,Hey Driver (feat. The War and Treaty),0.583,-5.836,0.494,0.368,0.462,79.014
972,4k8ozY5BjfGGvICHka5DfI,Gonna Love You,0.416,-4.28,0.014,0.116,0.182,156.169
973,5bu8p495FPdRySYSptdny2,Goin For Broke,0.499,-4.576,0.0398,0.108,0.358,130.112
974,2eCgRuEddwFVOKLC9uERD3,BETTER DAYS,0.613,-4.806,0.0205,0.23,0.483,76.015
975,5Izy5w7WRKyOTH7CtWgyPG,Never Been Over,0.586,-7.559,0.853,0.095,0.5,151.727
976,6mFw6OhoyHsEdRFCCNY8LP,Drunk and Hungover,0.429,-5.285,0.00777,0.0843,0.459,169.894
977,5gq0IiJ86S2QpD3V4H9KhH,Find Another Bar,0.612,-5.668,0.17,0.174,0.627,139.986
978,4N0yUfSgo2lnpJzufrqAoY,One Bad Habit,0.51,-5.662,0.00206,0.146,0.523,94.091
979,6LCY0s8iDoooe8eMkdEQMu,I Know A Guy,0.606,-5.512,0.169,0.108,0.717,93.981
980,0gPsHNuKK5lsWpCqWwvxRX,Tim + Faith,0.561,-4.537,0.16,0.0918,0.429,143.977
981,0S1fmk6xz49SHINeXXpStW,Different About You,0.542,-5.181,0.000564,0.244,0.67,92.154
982,57cI63EBY6FqAhgzQxMSCT,"Trucks, Ducks, Bucks & Beer",0.51,-4.074,0.069,0.0771,0.718,156.041
983,2xB4WMt3zCHoZtC55XdOcu,Boys Don't Cry,0.493,-7.198,0.547,0.0799,0.417,169.596
984,1OG7o5af3ILKrFkp7pvvb0,Wondering Why,0.524,-12.437,0.85,0.173,0.347,148.59
985,55f35jEFEDIWCY9YDwf9r0,Man,0.59,-5.259,0.13,0.11,0.438,123.844
986,3usUesoAw6Z8MFFHIGk0BH,Kiss Like You Dance (feat. Kip Moore),0.523,-5.087,0.00194,0.0854,0.866,170.034
987,4MEJ73SRDNLQSHpqTkdjm6,Luke Combs,0.377,-6.949,0.698,0.125,0.527,164.461
988,5ADo2azXSsHQu0mC2RxgXq,Telluride,0.499,-4.082,0.189,0.153,0.473,157.892
989,1YfyfFBZ7cY7wgwtZEq3tf,Cowboys and Plowboys,0.652,-3.471,0.00644,0.297,0.874,117.025
990,2gwrfZzOjAinobFoOiy1T2,3 Feet Tall,0.606,-4.552,0.741,0.0619,0.472,81.925
991,2YBOHdgzpMmNHdW0Zub9Ze,Fly On The Wall,0.529,-4.632,0.308,0.12,0.331,127.937
992,1fAeFPXsX08Ovnn9iV1x27,Halfway To Hell,0.503,-5.376,0.00227,0.948,0.443,107.18
993,1guH0XpqZzQmRkpKCY3sdb,Suburban Outlaw,0.546,-6.522,0.751,0.35,0.364,135.146
994,64lQdlm7FlF0AYZsRaZlBP,It Takes A Woman,0.576,-12.79,0.712,0.14,0.214,115.806
995,6UL8AQO0xpwUKx4Tt4Onx8,Too Much And Not Enough,0.598,-7.159,0.331,0.214,0.233,120.001
996,7KJVh9zU77dzRVs9ZDyztF,Up In Texas,0.459,-6.87,0.183,0.103,0.463,164.222
997,0Cs7M3RfiZVeMkzqYl7wtk,Everleave,0.553,-9.321,0.522,0.11,0.157,77.096
998,0xUNUBJAxEj3irTEMdXgGh,Pill,0.52,-6.58,0.907,0.112,0.363,139.024
999,4E6QysmamTqsumshjlibem,Home Less,0.589,-4.481,0.0917,0.0951,0.37,99.802
1000,67zZ26O7nHAyL76sEx3tIS,Love You Back,0.441,-3.677,0.0848,0.109,0.392,147.745
1001,5hFkGfx038V0LhqI0Uff2J,Glance Out A Casement Window,0.384,-31.119,0.992,0.0967,0.0834,62.479
1002,3RI7rnK1YgmyRcXq9pkMqQ,This Tender Appeal,0.435,-26.262,0.984,0.0952,0.193,95.929
1003,6fjZ39b5dT9uZzFsVRLwSi,Calm Wind,0.461,-25.117,0.995,0.116,0.471,113.851
1004,1b1A6Z7pI8myEX3TSyweOk,A tale to tell,0.386,-28.66,0.991,0.109,0.189,126.374
1005,3xZBHTUT1gLAmDbPz77ETo,Forevermore,0.47,-24.242,0.994,0.121,0.331,81.805
1006,6yhkANlWR9KWT75aAqXmGm,Under a tree,0.362,-30.671,0.99,0.118,0.0757,111.026
1007,2bjQvSk5T3A2dmnqqeRhzI,Saying Things,0.307,-28.197,0.993,0.104,0.0631,72.453
1008,7MDbt6zQQu37YFeVcOpb4U,land in sight,0.249,-33.947,0.992,0.0982,0.137,173.68
1009,2ODAJGjI4YZwWp470XsV41,Schutter,0.394,-32.17,0.991,0.0844,0.195,130.952
1010,3RO7kRSyGR1WD6vWOI73r9,Luminous,0.441,-27.257,0.995,0.109,0.293,139.639
1011,1ymzdmQYjO3ThdlToYZnTq,Adieux,0.275,-36.937,0.988,0.119,0.304,71.123
1012,5LmaeC0bRQqaHtK781KOhD,Archipelago,0.454,-26.691,0.991,0.117,0.413,67.129
1013,6kJ4jRr1SB2ao8VimAiuB0,Eridani,0.432,-29.775,0.995,0.102,0.183,133.719
1014,6Qqto6duuFLcAUvTEsacwS,Cataverdis,0.414,-33.573,0.995,0.108,0.314,97.29
1015,3cuvXQjn74rLPC0jSVysUK,Astray,0.492,-28.273,0.994,0.107,0.322,51.579
1016,4asmLOODbw59npZqVLEvvk,Jean Paul errant,0.427,-28.956,0.995,0.105,0.191,131.512
1017,078tv0fBjcReoPb9IL97b7,Fall a hundred times,0.28,-31.752,0.992,0.0954,0.184,148.882
1018,7A6mWq885WLJUngzwxfQXW,My Little Treasure,0.513,-29.315,0.995,0.105,0.398,114.489
1019,6CWzmoxDJJdIJ5GImw0RHv,Hearts of Desire,0.327,-29.432,0.988,0.107,0.126,143.642
1020,6xld6bFu5ST7nickcSK1lP,Wish,0.45,-28.455,0.995,0.124,0.319,93.405
1021,5JVDIP9IBy6DJB6SVFTX5T,Muse Of History,0.368,-32.672,0.988,0.109,0.255,101.337
1022,3xdDoLDyvsMgyl1BwVaZ5E,Diaphanous,0.383,-32.031,0.993,0.104,0.148,104.922
1023,4fv0GOcz0wbPcPR0CjILUg,Dancing Dreams,0.417,-34.187,0.992,0.102,0.329,69.54
1024,3bDLjjjT1TNLUI7wnJ8uPW,Moment of Solace,0.439,-34.179,0.992,0.102,0.344,69.049
1025,5tC7qnCutl9HLMAOeUaZxo,"Dreamt, far hope...",0.386,-29.991,0.987,0.105,0.107,111.643
1026,5rfMHAaZCA8ym79TN2GdbV,Aspres,0.508,-33.418,0.995,0.104,0.674,125.013
1027,0TsKyZ33N0VP8ZXYgTXPUz,Countryside Mansion,0.492,-24.46,0.994,0.0983,0.408,85.72
1028,7yQvxdXqotBSRCAYOIOGVt,Autumn Sky,0.537,-31.067,0.995,0.105,0.174,77.963
1029,6SMHndqVp9ZdGmvzQu23ob,Chanson d’été,0.347,-26.9,0.996,0.114,0.282,66.283
1030,3pfjdDVdlQzUjJaw75NvhE,Bona Fide,0.366,-35.317,0.994,0.101,0.232,126.935
1031,5qowE02tRUQqFf3uTC8tgs,Elegie,0.473,-30.907,0.994,0.0973,0.245,79.213
1032,391l8re8aew1rvyNOXUYDD,Nostalgia,0.393,-25.533,0.995,0.109,0.354,72.845
1033,6GRjlkZ7MxKtRC4jsJzQxv,Window Seat,0.513,-24.793,0.982,0.0982,0.244,69.035
1034,0jFnlaavbGTER2XNnUztEF,Brume Matinale,0.498,-26.316,0.994,0.107,0.226,63.969
1035,1mKHZDWICROPP1gmOg1mn2,For A Moment,0.496,-31.262,0.995,0.1,0.234,68.158
1036,6fHq66kBS2OJiWu3ZGNZj9,Le Recueillement,0.462,-35.15,0.993,0.107,0.161,114.649
1037,6brQG7CUofzdsnNx3qssrh,The Old Garden,0.498,-24.146,0.993,0.105,0.222,74.292
1038,3IwddX0zjnQ7am17WdP66M,Peace flow,0.364,-33.944,0.993,0.106,0.0917,111.421
1039,4fG5KccAJKYk1EguGbGKt0,Serene,0.525,-36.824,0.99,0.113,0.207,99.734
1040,3ANR14gcrMm6asGMNVhivt,Come close,0.624,-26.379,0.992,0.113,0.594,111.45
1041,6MTI6CKlLOZapPzdT4zJLH,To Bring Rest,0.442,-28.016,0.991,0.1,0.188,89.566
1042,3eGygw8GYEYWknt1JeZAQ1,Luce,0.307,-28.823,0.986,0.0827,0.263,170.439
1043,47Dbe09uprsTUFezKfy594,Bridge Across the Ocean,0.395,-36.199,0.996,0.113,0.172,129.514
1044,2BbH50TRv9Qel8dnaE06wm,Grand Canyon,0.468,-26.863,0.993,0.11,0.647,128.215
1045,6Xk5TR63iO5EAYfgi4Hjtl,The Proposal,0.368,-34.973,0.99,0.112,0.136,122.674
1046,4QfPxrgEAfWt0DEjrR1CXw,Ellie,0.513,-26.967,0.993,0.0998,0.285,108.7
1047,58S5x2FRM1xU8Ufe2g0a2G,My Story,0.408,-29.633,0.995,0.109,0.301,58.392
1048,0X3mDFl8poPzyNQmrTe9fr,Afterlight,0.383,-30.279,0.993,0.0975,0.183,71.029
1049,7IrrIzxSk3OO48hW6dpEus,To New Beginnings,0.363,-27.182,0.993,0.105,0.304,111.604
1050,7iTKgLh1OzQHw1TwYFSMGa,Sanctuary,0.398,-25.436,0.993,0.102,0.27,57.701
1051,7J9IGMMsPyzWh2trBv6OQT,The Coming Day,0.487,-24.112,0.996,0.106,0.768,118.968
1052,4QB9QRh9xUuqKTXX9JBqyZ,The Way Home,0.532,-24.416,0.993,0.101,0.196,83.185
1053,5jJodZ6zXjMdAgumEyVKb1,Whispering Oaks,0.386,-25.432,0.991,0.112,0.165,112.445
1054,6cq7PaFrHOyOVzNyFBTCoX,Passeggiata Serale,0.62,-24.938,0.996,0.111,0.468,74.475
1055,61PEtXxbmpaVQDRNxcE0IJ,Just Stay,0.322,-31.473,0.993,0.189,0.145,67.521
1056,38GNL3kBcQafMTKT5tom7c,Fields Of Love,0.495,-31.867,0.996,0.109,0.144,111.624
1057,597H3V2av5dnxNcIDa4Yrk,Waitings,0.344,-26.873,0.99,0.0958,0.178,94.414
1058,04i9TIi97Aoh1xjrCCM0aI,Full Bloom,0.378,-24.444,0.995,0.11,0.344,91.987
1059,4zLErnaWoRXh91YcWZ2LKy,Sound Of Mind,0.418,-23.378,0.985,0.101,0.135,143.827
1060,5cm73dj9ydNYALjjUOVPhu,Deja,0.396,-26.712,0.991,0.148,0.166,63.206
1061,42cskWMuFydbI9f9um1sTj,Nordanvind,0.265,-33.766,0.991,0.097,0.35,99.932
1062,3JWltf5Em6j7uhJhSNFneD,Paths,0.503,-26.065,0.992,0.0842,0.341,75.101
1063,0kpHSnJTru2qYTk0WFDsyA,Fiume,0.361,-23.25,0.984,0.111,0.354,77.486
1064,6zo1cdRzbCvGZmJVJEk8TS,Onward,0.509,-30.485,0.99,0.185,0.37,132.55
1065,5IevvlxHT4pygUgmZlxhNy,Valse Naturelle,0.35,-26.752,0.975,0.117,0.0931,112.155
1066,4BLjftEzGWk5hqVdcWbRPM,When It´s Love,0.554,-27.169,0.995,0.112,0.279,73.762
1067,5w3O0ONMHCM9YmTS96fplL,Without End,0.529,-35.011,0.995,0.0958,0.281,95.031
1068,4k8N1HD7vWq4Hg02QfnesO,Languor,0.327,-29.57,0.99,0.0882,0.103,56.068
1069,7JuANIIOksqHRFXgE8tEld,Lisser,0.325,-27.534,0.984,0.082,0.312,94.597
1070,1f12vrnCzIvlJ4zyCDTYvp,Stille Sjø,0.358,-30.056,0.989,0.0931,0.21,75.778
1071,0Q2cbRo8CSarvKg6rGc4iK,Beauty,0.428,-29.49,0.991,0.107,0.179,89.923
1072,5VKVUectaKrr9Mq9m3fnWT,Sonnet 1,0.51,-22.334,0.973,0.11,0.286,100.176
1073,6FLe5vn84JPgAAiKz6ofkX,A Midnight Sun,0.493,-24.847,0.992,0.106,0.313,77.532
1074,1tPeUoPyQkH8xvr9MqMXT3,Elysian,0.367,-29.214,0.99,0.108,0.262,138.757
1075,4U9X7vhbPaRiYihnQOSyj5,Felt Improv No. 4,0.332,-30.234,0.992,0.124,0.246,78.327
1076,4EIbWNNAT3TqvzflNhGKyU,Pines and Cedars,0.439,-30.434,0.994,0.0969,0.16,113.805
1077,7yplIuBnFYA8eUje0Vi0UP,Peggy's Cove,0.415,-26.532,0.994,0.0946,0.204,103.774
1078,67ntAUXUgYdO3YUt04zk5E,A Time Long Ago,0.328,-28.584,0.989,0.134,0.178,95.437
1079,1xR0V8wNOmGjNd9L6lo7wM,Somewhere,0.431,-24.15,0.988,0.107,0.257,81.153
1080,2doa89JBg5ZXBKcMNZnIu2,One More Story,0.406,-26.17,0.993,0.0907,0.425,112.784
1081,3Q1HOPyyOPygEkiF5j8TDL,Light of wintertime,0.455,-25.504,0.991,0.103,0.118,76.798
1082,5HbLcDxxjtJ0800p6RjoeH,Evening Star,0.327,-27.091,0.992,0.109,0.151,166.839
1083,6rvmhiAd5jtT5CzLIcnj4p,Nouvelles Tentatives,0.405,-29.086,0.986,0.107,0.229,75.78
1084,3c2mI16b5l3zEPNsNdWqSf,Candles,0.448,-27.355,0.991,0.105,0.0953,124.602
1085,0uSyj4g5Qh5zCcbyMJufbY,Noktúrna - Upright Piano,0.434,-29.138,0.986,0.101,0.16,60.233
1086,0WM2fu4FoREAkHiD25SAOj,Les Soir,0.467,-25.797,0.994,0.107,0.192,67.32
1087,6OIKgnO4zehihKR2ba6vlm,Balloon,0.339,-29.4,0.994,0.108,0.27,66.361
1088,1DeFsFITQCaI7J881M33W9,Mercury,0.265,-32.0,0.992,0.115,0.115,81.119
1089,2t9Fi5LCyFyha1EfaPqVD9,Release from silence,0.243,-29.778,0.976,0.0981,0.127,172.937
1090,5aqsEPDq44asJ3eJDlYq1F,Printemps,0.499,-23.777,0.988,0.112,0.243,75.102
1091,0y7I045qDUH1carkgTB2UG,Turn,0.377,-32.408,0.989,0.0631,0.516,141.654
1092,7jUgBIVfc6C2YfFqFmETxz,Air from Air,0.538,-29.191,0.995,0.088,0.481,68.322
1093,0Y8MBkgAK872pVX48wWpL5,Azalea,0.351,-30.558,0.992,0.087,0.24,94.378
1094,3cn7PHrN7FdhOrH2wqPeKe,Lofoten,0.292,-30.565,0.993,0.106,0.409,87.915
1095,7zVpXNJWZTx9VFGsASdvDb,Liminal ride,0.321,-27.988,0.989,0.105,0.193,90.174
1096,3SV20Qhy0Ttd1f8fIZQiUT,Muse,0.43,-27.595,0.993,0.105,0.19,76.73
1097,3ZvBA6TQA4CTOZNOyxou90,Entangled - Ole-Bjørn Talstad Rework,0.31,-28.139,0.98,0.0978,0.148,157.343
1098,6eir7TDacjXjFscPxDFHC4,The Tree,0.225,-38.899,0.994,0.0936,0.394,67.988
1099,49VzYsJHrITQOn28WBMztb,Má sestra,0.496,-25.204,0.995,0.105,0.256,73.191
1100,0eMa3P0kQJjYqguUgKFt4y,A Place To Hide,0.435,-25.515,0.992,0.0954,0.129,78.151
