track_id,track_name,artists,album,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,tempo,key,mode,playlist
0OXbRangbVBMejFX3EV6DN,Summer Love,"One Direction, ",Take Me Home (Expanded Edition),0.495,0.585,0.0311,0.329,0.0,0.406,0.318,121.998,9.0,1.0,hodgepodge.
4SRYGZsbHrmH7E9xMVz4Wm,Nobody Compares,"One Direction, ",Take Me Home (Expanded Edition),0.658,0.801,0.0334,0.00727,0.0,0.0448,0.879,124.008,11.0,1.0,hodgepodge.
3MN0pucJbbFmqgvPcoC1Eb,She's Not Afraid,"One Direction, ",Take Me Home (Expanded Edition),0.489,0.917,0.132,0.00891,0.0,0.184,0.772,167.57,8.0,1.0,hodgepodge.
7y2SafCBiLoQVBDVZHaVOK,Irresistible,"One Direction, ",Take Me Home (Expanded Edition),0.536,0.488,0.0244,0.0346,0.0,0.113,0.263,87.986,7.0,1.0,hodgepodge.
5T7ZFtCcOgkpjxcuaeZbw0,Best Song Ever,"One Direction, ",Midnight Memories (Deluxe),0.652,0.877,0.0465,0.0227,0.0,0.0789,0.486,118.491,1.0,1.0,hodgepodge.
6twW4ma6w0mOeejejPK0nY,Diana,"One Direction, ",Midnight Memories (Deluxe),0.549,0.868,0.0614,0.0604,0.0,0.137,0.755,171.96,2.0,1.0,hodgepodge.
5wjmqUGN7vrAqFqDWrywlZ,Midnight Memories,"One Direction, ",Midnight Memories (Deluxe),0.432,0.868,0.0882,0.00725,0.0,0.233,0.567,156.128,6.0,0.0,hodgepodge.
4lxaurdMyGkt1tOrdwRoVO,Little Black Dress,"One Direction, ",Midnight Memories (Deluxe),0.63,0.881,0.0433,0.000467,0.0,0.0405,0.54,121.468,4.0,1.0,hodgepodge.
4qG3Um3jXlQnaQV1yVo3it,Better Than Words,"One Direction, ",Midnight Memories (Deluxe),0.627,0.839,0.0508,0.114,0.0,0.534,0.79,157.993,11.0,0.0,hodgepodge.
3aGJClg6klBoSa0UZnXeMM,Does He Know?,"One Direction, ",Midnight Memories (Deluxe),0.675,0.874,0.0494,0.085,0.0,0.0573,0.673,139.021,3.0,1.0,hodgepodge.
6nIE1oCE4udqMGv3bqVNVb,Half a Heart,"One Direction, ",Midnight Memories (Deluxe),0.515,0.714,0.0348,0.286,0.0,0.118,0.495,155.954,0.0,1.0,hodgepodge.
3NLnwwAQbbFKcEcV8hDItk,Perfect,"One Direction, ",Made In The A.M. (Deluxe Edition),,,,,,,,,,,hodgepodge.
2Bs4jQEGMycglOfWPBqrVG,Steal My Girl,"One Direction, ",FOUR (Deluxe),0.536,0.768,0.0347,0.00433,0.0,0.114,0.545,77.217,10.0,0.0,hodgepodge.
3yhVmOZSpZqnhRrEiYI0EJ,Don't Forget Where You Belong,"One Direction, ",Midnight Memories (Deluxe),0.54,0.711,0.0255,0.103,0.0,0.0827,0.292,92.014,7.0,1.0,hodgepodge.
3cKM7UXBZmgjEgEBTkaIlU,Strong,"One Direction, ",Midnight Memories (Deluxe),0.741,0.663,0.0434,0.0608,0.0,0.0931,0.338,115.013,0.0,1.0,hodgepodge.
5Lf9rCqReE9Ri4tZvLRLuy,Happily,"One Direction, ",Midnight Memories (Deluxe),0.623,0.89,0.0394,0.0426,0.0,0.153,0.824,117.0,9.0,1.0,hodgepodge.
1dQQ2QlnvXUehsRUrukKmf,Right Now,"One Direction, ",Midnight Memories (Deluxe),0.645,0.78,0.0319,0.218,0.0,0.0919,0.372,120.008,8.0,1.0,hodgepodge.
1a0PcmEJAOEp4ZT3YtSLkM,Through the Dark,"One Direction, ",Midnight Memories (Deluxe),0.568,0.691,0.0306,0.188,0.0,0.0861,0.396,131.007,9.0,1.0,hodgepodge.
44uOreAESeRIBaxkuCW4wN,Sleep On The Floor,"The Lumineers, ",Cleopatra,0.389,0.431,0.0344,0.249,0.0,0.13,0.275,142.14,7.0,1.0,hodgepodge.
23OXdR7YuUBVWh5hSnYJau,Chlorine,"Twenty One Pilots, ",Trench,0.609,0.674,0.0548,0.0735,0.06,0.345,0.315,90.009,10.0,0.0,hodgepodge.
0cZS0qVwDadhqzmrDd2QUe,Push,"Enrique Iglesias, Lil Wayne, ",Insomniac (New International Version Spanish),0.84,0.515,0.12,0.105,0.0,0.042,0.735,99.273,11.0,0.0,hodgepodge.
5rDy6EbU40Wt0zSANOD6kT,This Girl,"Laza Morgan, ",Step Up 3D (Original Motion Picture Soundtrack),0.657,0.789,0.069,0.0577,0.0,0.0678,0.535,117.957,9.0,1.0,hodgepodge.
4sebUbjqbcgDSwG6PbSGI0,Come a Little Closer,"Cage The Elephant, ",Melophobia,0.44,0.778,0.0327,0.0265,1.04e-06,0.151,0.304,148.038,1.0,0.0,hodgepodge.
5WBv2CT96Fwmk1qk3J48yX,At Least I Had You (with JJ Lin),"Gentle Bones, JJ Lin, ",Gentle Bones,0.589,0.465,0.0257,0.544,0.0,0.234,0.428,77.914,2.0,1.0,hodgepodge.
2Yer0p7uB2lVBUAtANuuQp,Magic In The Hamptons (feat. Lil Yachty),"Social House, Lil Yachty, ",Magic In The Hamptons (feat. Lil Yachty),0.769,0.479,0.0385,0.66,0.0,0.0914,0.803,96.051,1.0,1.0,hodgepodge.
5BckPAYcKEJuYs1eV1BHHe,Take A Chance On Me,"ABBA, ",The Album,0.684,0.675,0.0257,0.163,0.0,0.242,0.924,107.064,11.0,1.0,hodgepodge.
3UpS7kBnkVQYG13pDDFTC4,As Long as You Love Me,"Backstreet Boys, ",Backstreet's Back,0.804,0.801,0.0305,0.275,3.29e-05,0.215,0.826,98.12,0.0,1.0,hodgepodge.
1UZOjK1BwmwWU14Erba9CZ,Malibu,"Miley Cyrus, ",Younger Now,0.573,0.781,0.0555,0.0767,2.64e-05,0.0813,0.343,139.934,8.0,1.0,hodgepodge.
5PjdY0CKGZdEuoNab3yDmX,STAY (with Justin Bieber),"The Kid LAROI, Justin Bieber, ",F*CK LOVE 3: OVER YOU,0.591,0.764,0.0483,0.0383,0.0,0.103,0.478,169.928,1.0,1.0,hodgepodge.
3USxtqRwSYz57Ewm6wWRMp,Heat Waves,"Glass Animals, ",Dreamland,0.761,0.525,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,11.0,1.0,hodgepodge.
2UbVnbE5FH6008mAm6Mmgw,Run,"OneRepublic, ",Run,0.682,0.72,0.0381,0.326,0.0,0.148,0.673,117.003,11.0,0.0,hodgepodge.
21YEPA3Vs1rxgxwPkF3B8M,.223,"BONES, ",FromBeyondTheGrave,0.82,0.654,0.0892,0.00959,0.511,0.096,0.366,148.046,9.0,0.0,hodgepodge.
37LNNQNbL1YLyutBG6aWRx,Rescue Me,"OneRepublic, ",Human (Deluxe),0.761,0.606,0.0424,0.157,0.0,0.574,0.646,121.038,11.0,0.0,hodgepodge.
6MjDnmBgbCu2UfDK0DRczh,I Wrote You a Letter,"Fudasca, Thomas Reid, ",Youth,0.462,0.217,0.0422,0.133,0.0401,0.129,0.233,89.868,1.0,1.0,hodgepodge.
77d9qbUa7g13larHTuIGls,Yellow Rose,"Matt Walden, ",The Light Between The Trees,0.612,0.129,0.0372,0.758,2.88e-06,0.316,0.151,116.817,7.0,1.0,hodgepodge.
5JdLUE9D743ob2RtgmVpVx,Makeba,"Jain, ",Zanaka,0.824,0.656,0.0704,0.388,0.506,0.253,0.418,116.068,2.0,1.0,hodgepodge.
7CwGShvBziPvuK1aiVmiSL,An Old Dog's Song,"Kirk Olsen, ",Dog Songs,0.775,0.358,0.0341,0.676,6.1e-05,0.0919,0.402,103.597,0.0,1.0,hodgepodge.
2qE3sj3jXj44kbCIU7bkIn,Cooler Than Me,"Mike Posner, Big Sean, ",A Matter Of Time,0.84,0.504,0.15,0.15,0.0,0.164,0.79,129.014,7.0,0.0,hodgepodge.
6TK8v3cAfA1XCy6nZ1JOMe,How Can I Forget,"MKTO, ",How Can I Forget,0.796,0.53,0.0558,0.69,0.0,0.0646,0.754,105.031,8.0,1.0,hodgepodge.
5Ts1DYOuouQLgzTaisxWYh,Love Grows (Where My Rosemary Goes),"Edison Lighthouse, ",Love Grows (Where My Rosemary Goes) & Other Gems,0.568,0.824,0.0299,0.403,0.0,0.0855,0.753,108.625,9.0,1.0,hodgepodge.
1JwK8tDSgMNXENrG2Jq7v1,Lows,"Pink Sweat$, ",PINK PLANET,0.643,0.446,0.0479,0.575,4.08e-06,0.239,0.635,131.95,2.0,1.0,hodgepodge.
3SZ5m5GQyIKIhIoizDGTQg,Don't Dream It's Over,"OCTAVIO the Dweeb, ",Dweeb Tapes,0.582,0.614,0.0273,0.726,0.0223,0.136,0.38,80.02,10.0,1.0,hodgepodge.
7dYof5SM0zM3MnraaF53qj,Anyone Else But You,"Anthony de la Torre, Lana Condor, ",Anyone Else But You,0.706,0.464,0.178,0.505,0.0,0.361,0.509,102.007,7.0,1.0,hodgepodge.
7gREIuHognJFspylIDJ94p,Vienna,"Billy Joel, ",The Stranger,0.532,0.495,0.0343,0.659,0.0,0.0754,0.308,124.936,10.0,1.0,hodgepodge.
4DMvvYvDNiEv2QUciZCyp7,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen) - AJR Remix","Rudimental, Jess Glynne, Macklemore, Dan Caplen, AJR, ","These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",0.538,0.776,0.201,0.261,0.0,0.201,0.776,94.969,0.0,1.0,hodgepodge.
1ND4Kr0NjeRY6XUcLSBCkD,The Days,"anders, ",669,0.437,0.332,0.059,0.611,0.0,0.101,0.253,135.544,5.0,0.0,hodgepodge.
4dVpf9jZjcORqGTLUaeYj9,Plain Jane,"A$AP Ferg, ",Still Striving,0.797,0.844,0.275,0.0651,0.0,0.087,0.52,170.142,11.0,1.0,hodgepodge.
0TK2YIli7K1leLovkQiNik,Señorita,"Shawn Mendes, Camila Cabello, ",Señorita,0.759,0.54,0.0287,0.037,0.0,0.0945,0.75,116.947,9.0,0.0,hodgepodge.
1SOClUWhOi8vHZYMz3GluK,Infinity,"Jaymes Young, ",Feel Something,0.671,0.673,0.0444,0.148,5.29e-05,0.304,0.494,121.963,11.0,0.0,hodgepodge.
52okn5MNA47tk87PeZJLEL,Let You Down,"NF, ",Perception,0.662,0.714,0.121,0.312,0.0,0.179,0.464,147.997,5.0,0.0,hodgepodge.
1jYiIOC5d6soxkJP81fxq2,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled, Justin Bieber, Quavo, Chance the Rapper, Lil Wayne, ",Grateful,0.599,0.667,0.0367,0.0533,0.0,0.134,0.817,80.984,7.0,1.0,hodgepodge.
4XNrMwGx1SqP01sqkGTDmo,One More Night,"Maroon 5, ",Overexposed (Deluxe),0.718,0.82,0.0323,0.0444,0.0,0.0846,0.613,92.998,5.0,0.0,hodgepodge.
1mea3bSkSGXuIRvnydlB5b,Viva La Vida,"Coldplay, ",Viva La Vida or Death and All His Friends,0.486,0.617,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,5.0,0.0,hodgepodge.
7hxHWCCAIIxFLCzvDgnQHX,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money, Gunna, Don Toliver, NAV, ",B4 The Storm,0.8,0.658,0.079,0.25,0.0,0.111,0.462,140.042,1.0,0.0,hodgepodge.
1aEsTgCsv8nOjEgyEoRCpS,this is how you fall in love,"Jeremy Zucker, Chelsea Cutler, ",brent ii,0.441,0.202,0.0381,0.732,2.6e-05,0.126,0.269,77.971,7.0,1.0,hodgepodge.
5kfNriitmkNE8mUbZ7gbq8,Saturday Nights,"Khalid, ",Suncity,0.551,0.44,0.0985,0.606,3.02e-05,0.11,0.341,167.923,10.0,1.0,hodgepodge.
1jaTQ3nqY3oAAYyCTbIvnM,WHATS POPPIN,"Jack Harlow, ",Sweet Action,0.923,0.604,0.245,0.017,0.0,0.272,0.826,145.062,11.0,0.0,hodgepodge.
0sBJA2OCEECMs0HsdIQhvR,West Coast,"OneRepublic, ",West Coast,0.685,0.699,0.0349,0.317,0.0,0.0895,0.884,134.057,6.0,0.0,hodgepodge.
1eyek0KJEh2v5HQ9uQSybb,Modern Loneliness,"Lauv, ",~how i'm feeling~,0.702,0.508,0.035,0.144,0.0,0.108,0.143,82.009,8.0,1.0,hodgepodge.
52INmBPUsLUQ6to3WnGWUm,You,"Armaan Malik, ",You,0.463,0.458,0.0422,0.776,5.47e-05,0.544,0.593,110.052,9.0,1.0,hodgepodge.
4euXJuErBCqH2LEApfxI6i,broken - acoustic,"lovelytheband, ",broken (acoustic),0.685,0.341,0.0354,0.798,0.0,0.0951,0.42,123.015,2.0,1.0,hodgepodge.
4nK5YrxbMGZstTLbvj6Gxw,Supalonely,"BENEE, Gus Dapperton, ",STELLA & STEVE,0.863,0.631,0.0534,0.305,3.04e-05,0.123,0.817,128.977,7.0,1.0,hodgepodge.
1Srt81FTalOhRw7t7l8Yh8,Tattoos Together,"Lauv, ",~how i'm feeling~,0.862,0.4,0.0723,0.00575,7.49e-06,0.123,0.598,122.961,4.0,1.0,hodgepodge.
02MWAaffLxlfxAUY7c5dvx,Heat Waves,"Glass Animals, ",Dreamland (+ Bonus Levels),0.761,0.525,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,11.0,1.0,hodgepodge.
46HNZY1i7O6jwTA7Slo2PI,My Universe,"Coldplay, BTS, ",Music Of The Spheres,0.573,0.711,0.0406,0.0114,0.0,0.328,0.47,105.006,1.0,0.0,hodgepodge.
2eAvDnpXP5W0cVtiI0PUxV,Dandelions,"Ruth B., ",Safe Haven,0.609,0.692,0.0259,0.0157,0.0,0.0864,0.454,116.959,1.0,1.0,hodgepodge.
1SC5rEoYDGUK4NfG82494W,MONTERO (Call Me By Your Name),"Lil Nas X, ",MONTERO,0.593,0.503,0.22,0.293,0.0,0.405,0.71,178.781,8.0,0.0,hodgepodge.
1HhNoOuqm1a5MXYEgAFl8o,Enemy (with JID) - from the series Arcane League of Legends,"Imagine Dragons, JID, Arcane, League of Legends, ",Mercury - Act 1,0.728,0.783,0.266,0.237,0.0,0.434,0.555,77.011,11.0,0.0,hodgepodge.
0du67LyuJeUjQChxl8rTa8,26,"Lauv, ",26,0.643,0.458,0.0875,0.809,0.00015,0.237,0.506,164.16,6.0,1.0,hodgepodge.
73v7YOwGDtzfPm3PfUudL5,Alright,"Saint Raymond, ",Alright,0.508,0.45,0.127,0.762,0.0,0.11,0.294,169.652,2.0,1.0,hodgepodge.
65y4rIRzaY2B0kOGv8HuIi,Blackbirds,"Ghostly Kisses, ","Heaven, Wait",0.462,0.617,0.0321,0.42,0.83,0.0995,0.305,179.91,2.0,0.0,hodgepodge.
5kS3Kw2elRTrodnsyQuhvI,Can't Leave You Alone (feat. Juice WRLD),"Maroon 5, Juice WRLD, ",JORDI (Deluxe),0.727,0.53,0.0703,0.159,0.0,0.105,0.43,139.996,8.0,1.0,hodgepodge.
7FjIYiD53wxlQmzTT6Wdpf,space girl,"Frances Forever, ",space girl,0.669,0.395,0.03,0.332,0.000196,0.37,0.196,125.979,9.0,1.0,hodgepodge.
4mCjBhhyMNIzX6mZT5f0n0,All Time Low,"Chymes, ",All Time Low,0.661,0.323,0.042,0.875,0.00041,0.08,0.346,93.235,9.0,0.0,hodgepodge.
2cc8Sw1OnCuA5bV8nqWqpE,You,"Regard, Troye Sivan, Tate McRae, ",You,0.691,0.695,0.0367,0.0592,0.0,0.0647,0.514,106.064,0.0,1.0,hodgepodge.
5WTppsgHUggYFXopdCpyA9,I'm Here,"Sweet Talk Radio, ",Horology,0.574,0.495,0.0329,0.867,0.000569,0.101,0.183,110.033,11.0,1.0,hodgepodge.
2fvgn1xCyf0VQ5o33ZCoc6,The Wire,"Vancouver Sleep Clinic, ",The Wire,0.382,0.182,0.0306,0.821,0.000399,0.0929,0.129,81.293,7.0,1.0,hodgepodge.
6OcCk1dbAb7XNHsC098oEM,I Quit Drinking,"Kelsea Ballerini, LANY, ",I Quit Drinking,0.607,0.418,0.0363,0.394,0.0,0.182,0.386,95.002,1.0,1.0,hodgepodge.
1d8Pn4akKfdadbavUjAGoS,Let Somebody Go - Single Version,"Coldplay, Selena Gomez, ",Let Somebody Go,0.639,0.401,0.0341,0.204,0.0138,0.11,0.24,134.974,0.0,1.0,hodgepodge.
79ZC7mOJCR4YjJ24wuaunx,dear parents,"sundial, ",dear parents,0.385,0.274,0.0442,0.875,2.85e-06,0.127,0.24,79.452,7.0,1.0,hodgepodge.
38xWaVFKaxZlMFvzNff2aW,Breakeven,"The Script, ",The Script,0.627,0.699,0.0244,0.174,0.0,0.0789,0.535,94.003,10.0,1.0,hodgepodge.
6nLctpnQJiPTxkaSgbPKiw,Together,"Martin Garrix, Matisse & Sadko, ",Seven,0.509,0.729,0.0343,0.0732,2.73e-05,0.233,0.196,127.871,1.0,1.0,hodgepodge.
0HcmmsPF51WiDBCgKfFdyl,Won't You Stay,"heyboy, ",Won't You Stay,0.677,0.598,0.0512,0.025,4.47e-05,0.105,0.677,85.967,8.0,1.0,hodgepodge.
2g5HVcE4OCp9SZybPEWzny,Somewhere Only We Know,"Miki Ratsula, ",Somewhere Only We Know,0.698,0.019,0.0422,0.989,0.0,0.0807,0.586,94.193,5.0,0.0,hodgepodge.
4sxssJY6nbqDHnsgZPkRZW,Superficial Love - Single Version,"Ruth B., ",Safe Haven,0.599,0.866,0.0629,0.359,0.0,0.107,0.391,147.934,10.0,1.0,hodgepodge.
4fFfyouye6vrX9o9z4PVMu,Never Not,"Lauv, ",I met you when I was 18. (the playlist),0.47,0.221,0.0371,0.693,0.0,0.104,0.264,133.714,5.0,1.0,hodgepodge.
1XyL3J7eTTKnxRZAM3LqIT,Beggin (original version),"Madcon, ",So Dark The Con Of Man,0.715,0.8,0.057,0.0271,0.0,0.0648,0.445,129.023,4.0,0.0,hodgepodge.
6MdqqkQ8sSC0WB4i8PyRuQ,No Diggity,"Blackstreet, Dr. Dre, Queen Pen, ",Another Level,0.867,0.646,0.288,0.303,0.0,0.279,0.67,88.634,1.0,0.0,hodgepodge.
3IHHqmfKJHyI0obINUdg1W,21 Guns,"Green Day, ",21st Century Breakdown,0.26,0.719,0.0364,0.048,0.0,0.454,0.419,159.072,5.0,1.0,hodgepodge.
2HHtWyy5CgaQbC7XSoOb0e,Eye of the Tiger,"Survivor, ",Eye Of The Tiger,0.815,0.438,0.0346,0.216,0.000466,0.0787,0.552,108.965,0.0,0.0,hodgepodge.
4kbj5MwxO1bq9wjT5g9HaA,Shut Up and Dance,"WALK THE MOON, ",TALKING IS HARD,0.578,0.866,0.0619,0.00701,0.0,0.257,0.619,128.038,1.0,1.0,hodgepodge.
2V65y3PX4DkRhy1djlxd9p,Don't You Worry Child - Radio Edit,"Swedish House Mafia, John Martin, ",Don't You Worry Child,0.612,0.84,0.0509,0.112,0.0,0.116,0.438,129.042,11.0,0.0,hodgepodge.
5NlFXQ0si6U87gXs6hq81B,Candy,"Robbie Williams, ",Take The Crown (Deluxe Edition),0.715,0.791,0.0414,0.0368,0.0,0.0694,0.879,116.043,10.0,1.0,hodgepodge.
0T5iIrXA4p5GsubkhuBIKV,Until I Found You,"Stephen Sanchez, ",Until I Found You,0.539,0.508,0.0288,0.727,0.0,0.174,0.227,101.358,10.0,1.0,hodgepodge.
0IakguBBeTUsAILmugkEam,You Right,"Doja Cat, The Weeknd, ",You Right,0.828,0.621,0.0565,0.0164,0.00233,0.0845,0.436,128.986,8.0,1.0,hodgepodge.
0j2T0R9dR9qdJYsB7ciXhf,Stronger,"Kanye West, ",Graduation,0.617,0.717,0.153,0.00564,0.0,0.408,0.49,103.992,10.0,0.0,hodgepodge.
3HWzoMvoF3TQfYg4UPszDq,Truth Hurts,"Lizzo, ",Cuz I Love You (Super Deluxe),0.715,0.624,0.114,0.11,0.0,0.123,0.412,158.087,4.0,0.0,hodgepodge.
4v1TTTCadimzZkTuDTnYBc,HANDSOMER,"Russ, ",HANDSOMER,0.886,0.651,0.222,0.188,0.0,0.11,0.476,81.985,8.0,1.0,hodgepodge.
6pGuOWYOFDcSgmVvFWRWSv,The Flute Song,"Russ, ",ZOO,0.789,0.524,0.273,0.212,0.0,0.221,0.343,138.064,1.0,0.0,hodgepodge.
2Zi57crbvPvXw8I2FIQ5T6,When I'm With You,"Russ, ",When I'm With You,0.68,0.0894,0.123,0.83,0.0451,0.117,0.631,74.112,3.0,0.0,hodgepodge.
73hmUGQvCNlhDWzNPRvcx3,Goodbye,"Russ, ",Pink Elephant,0.743,0.377,0.0376,0.354,0.0,0.187,0.556,112.366,8.0,0.0,hodgepodge.
5irzewJoHob42Nq3P9kOYh,Seduce (Feat. Capella Grey & Tamae),"Russ, Tamae, Capella Grey, ",Seduce (Feat. Capella Grey & Tamae),0.825,0.366,0.0614,0.624,1.87e-06,0.0575,0.75,94.032,1.0,0.0,hodgepodge.
5mlUncTyv2HQ7jabcboTM0,HEADY,"Zavalaa, ",HEADY,0.657,0.553,0.0321,0.0191,0.0,0.228,0.601,115.059,1.0,1.0,hodgepodge.
1W71EPtsIzJCkRMmuis7ZJ,Pretty Child,"Indus Creed, ",Indus Creed,0.586,0.493,0.037,0.627,0.0222,0.0985,0.583,147.389,9.0,1.0,hodgepodge.
1VSngtLdJhrlfHkLxTyOXK,King,"Florence + The Machine, ",King,0.73,0.445,0.0446,0.142,0.00109,0.107,0.075,105.976,6.0,0.0,hodgepodge.
2yjJsfgodykCBLRGskqb5m,Udhero Na feat. Anoushka Shankar,"Arooj Aftab, Anoushka Shankar, ",Udhero Na,0.349,0.278,0.0263,0.86,0.0218,0.107,0.0385,99.153,2.0,0.0,hodgepodge.
0kiaVCnEEFQWIbEd9bjqAe,Sleep Together,"Porcupine Tree, ",Fear of a Blank Planet,0.552,0.461,0.0284,0.268,0.904,0.0778,0.112,144.005,10.0,1.0,hodgepodge.
3cphb8kdsjElYR7r5icK3H,Nice To Meet Ya,"Niall Horan, ",Nice To Meet Ya,0.591,0.841,0.0304,0.0119,0.0,0.395,0.392,109.034,4.0,0.0,hodgepodge.
5YqwpwmzMGwUIU9h1kcOK8,Nicotine,"Chef'Special, ",Amigo,0.64,0.302,0.0295,0.622,2.44e-06,0.0965,0.439,90.04,5.0,1.0,hodgepodge.
0sY6ZUTh4yoctD8VIXz339,champagne problems,"Taylor Swift, ",evermore,0.462,0.24,0.0377,0.92,0.0,0.113,0.32,171.319,0.0,1.0,hodgepodge.
6VWsWgliFma9IFL2NlQ1H7,Check the Lock,"clipping., ",Visions of Bodies Being Burned,0.815,0.69,0.261,0.0964,4.74e-05,0.235,0.381,101.004,9.0,1.0,hodgepodge.
4AmcmraFjVzFb9SQDNTRyl,Youth,"Daughter, ",If You Leave,0.4,0.525,0.0435,0.887,0.00543,0.117,0.408,146.977,0.0,1.0,hodgepodge.
3yVNdIdfGcstxWe6SmECh9,Slip Away,"UNSECRET, Ruelle, ",Slip Away,0.419,0.123,0.0332,0.947,6.12e-05,0.0963,0.176,62.796,2.0,1.0,hodgepodge.
0MF5QHFzTUM2dYm6J7Vngt,Mr Loverman,"Ricky Montgomery, ",Montgomery Ricky,0.639,0.526,0.0256,0.245,2.43e-05,0.25,0.488,130.033,0.0,1.0,hodgepodge.
2x2x2U3sAv6IP7O0F9zEvc,Falling In Love,"Cigarettes After Sex, ",Falling In Love,0.482,0.267,0.0262,0.722,0.02,0.125,0.347,140.617,7.0,1.0,hodgepodge.
2hKdd3qO7cWr2Jo0Bcs0MA,Drops of Jupiter (Tell Me),"Train, ",Drops Of Jupiter,0.481,0.638,0.0276,0.153,0.0,0.154,0.497,79.064,0.0,1.0,hodgepodge.
1SKPmfSYaPsETbRHaiA18G,Somewhere Only We Know,"Keane, ",Hopes And Fears,0.448,0.665,0.026,0.06,2.55e-05,0.0828,0.304,172.004,9.0,1.0,hodgepodge.
5xo8RrjJ9CVNrtRg2S3B1R,Motion Sickness,"Phoebe Bridgers, ",Stranger in the Alps,0.651,0.546,0.0357,0.774,0.0437,0.0842,0.623,107.021,1.0,1.0,hodgepodge.
1LErJ8H8vJK9uJi66zlvbw,NIGHTTIME (Interlude),"Russ, ",SHAKE THE SNOW GLOBE,0.823,0.556,0.118,0.34,0.00121,0.084,0.879,142.0,5.0,0.0,hodgepodge.
5ciyqWW5YuGqF4Avu7uwry,Nothing Compares - Bonus Track,"The Weeknd, ",After Hours (Deluxe),0.532,0.577,0.0352,0.00253,0.0437,0.234,0.0397,131.922,1.0,1.0,hodgepodge.
50iiDJGpAPdr2VTrz999XA,House Of Balloons / Glass Table Girls,"The Weeknd, ",Trilogy,0.65,0.711,0.0377,0.0123,0.00943,0.301,0.319,89.019,0.0,1.0,hodgepodge.
57qiTKh8bVX0VtfUNTQqhw,Nothing Without You,"The Weeknd, ",Starboy,0.575,0.634,0.068,0.0646,0.0,0.0878,0.191,109.825,1.0,1.0,hodgepodge.
1oGdVdYjeQvojGKDddxLQQ,True Colors,"The Weeknd, ",Starboy,0.624,0.424,0.24,0.286,0.0,0.173,0.584,76.671,1.0,1.0,hodgepodge.
3f8GsREWWKy7lE6f2YzLj4,Vanilla & Light,"Tommy Newport, ",Liquid,0.75,0.885,0.0739,0.175,0.000342,0.18,0.46,166.165,4.0,1.0,hodgepodge.
3tj1cKu9SOnchX6twBKn30,Interior People,"King Gizzard & The Lizard Wizard, ",Butterfly 3000,0.64,0.847,0.0415,0.223,0.00274,0.459,0.481,156.015,7.0,1.0,hodgepodge.
5S5u0EWtlblH00iTNExZ6X,I Think I Like When It Rains,"WILLIS, ",Locals 2,0.622,0.471,0.0277,0.0448,0.0,0.0957,0.278,124.455,9.0,1.0,hodgepodge.
42Wb5T7YmdrzVD81cUWWAg,Pancho and Lefty,"Townes Van Zandt, ",Rear View Mirror,0.257,0.453,0.0305,0.44,5.05e-06,0.564,0.397,148.848,2.0,1.0,hodgepodge.
43MAskU01rDFotI4okKUrS,Sea of Mercy,"Hogni, ",Con Man,0.437,0.138,0.0453,0.934,0.00674,0.0874,0.2,104.124,1.0,0.0,hodgepodge.
5LNCjqlDfOb8Pki1j1UWx5,Run to the Ocean,"Jeremiah de Rozario, ",Run to the Ocean,0.351,0.314,0.0353,0.824,0.000992,0.081,0.274,130.388,9.0,1.0,hodgepodge.
1zS7wXUlPhxdOgGZ7RorQ2,Hello World,"Alan Walker, Torine, ",Hello World,0.651,0.646,0.0408,0.00738,3.19e-05,0.193,0.124,104.139,10.0,0.0,hodgepodge.
2PlQQqul5YhCYKtzQ5wyy1,Night Moves,"Roosevelt, ",Roosevelt,0.711,0.752,0.0344,0.0412,0.266,0.0833,0.514,124.017,9.0,0.0,hodgepodge.
26gAJmT5PipdLamyFMy7c8,See You Again,"Roosevelt, ",Polydans,0.612,0.876,0.0478,0.0661,0.000539,0.168,0.583,121.966,5.0,0.0,hodgepodge.
5maosvba9QkQP14u6vtxog,Montreal,"Roosevelt, ",Elliot - EP,0.669,0.642,0.0515,0.00221,0.834,0.203,0.838,115.973,5.0,1.0,hodgepodge.
4BWtx4oafnboNpyH1x8zEc,"fiimy - fuck it, i miss you","Winnetka Bowling League, Demi Lovato, ","fiimy (fuck it, i miss you)",0.389,0.324,0.0547,0.434,0.000221,0.149,0.501,72.695,1.0,1.0,hodgepodge.
39wo5oqqup3NHiNGDYn67f,Dusty Road,"Steph Strings, ",Dusty Road,0.503,0.557,0.0338,0.642,0.00043,0.121,0.526,111.531,8.0,1.0,hodgepodge.
2AJrvGYUgdGk4iMZjifbO5,Pockets In Her Dress,"Matt Walden, ",The Light Between The Trees,0.362,0.335,0.0362,0.549,7.01e-05,0.0943,0.0816,76.918,1.0,1.0,hodgepodge.
7nqHe0lSJzNZ5St3N7bfM3,Joe,"AJR, ",OK ORCHESTRA,0.604,0.482,0.0791,0.272,0.0,0.113,0.436,76.867,0.0,1.0,hodgepodge.
